"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"151","sp|P06710|DPO3X_ECOLI","UPS2-UPS1",0.0887865272010004,0.125798935691467,0.70578122710638,6,0.506788563224616,0.893497976750763,NA,0.25,0.25
"152","sp|P06715|GSHR_ECOLI","UPS2-UPS1",0.368734702969993,0.25397578560438,1.45184983715091,6,0.196748030453182,0.888064277593942,NA,0.180147058823529,0.180147058823529
"153","sp|P06720|AGAL_ECOLI","UPS2-UPS1",0.0120538803607761,0.216169744280425,0.0557611815700688,6,0.957342524525368,0.991431477473673,NA,0.153846153846154,0.153846153846154
"154","sp|P06721|METC_ECOLI","UPS2-UPS1",0.4015597412035,0.298280527487874,1.34624859552665,6,0.226853949063784,0.888064277593942,NA,0.1875,0.1875
"155","sp|P06846|EBGR_ECOLI","UPS2-UPS1",-0.371859676510653,0.229135262607515,-1.62288279978805,6,0.155740841421621,0.888064277593942,NA,0.166666666666667,0.166666666666667
"156","sp|P06959|ODP2_ECOLI","UPS2-UPS1",0.189418587512031,0.142480469018215,1.32943545748586,6,0.232015289199853,0.888064277593942,NA,0.0471311475409836,0.0471311475409836
"157","sp|P06961|CCA_ECOLI","UPS2-UPS1",0.0693115970573262,0.177613806546505,0.390237664543145,6,0.709838420820283,0.930597225491951,NA,0.161764705882353,0.161764705882353
"158","sp|P06966|DICA_ECOLI","UPS2-UPS1",0.469075886523991,0.219457138650622,2.13743735750954,6,0.0764203262151053,0.888064277593942,NA,0.28125,0.28125
"159","sp|P06968|DUT_ECOLI","UPS2-UPS1",0.655406059976235,0.372199584105383,1.76089949576802,6,0.128734909994477,0.888064277593942,NA,0.232142857142857,0.232142857142857
"160","sp|P06971|FHUA_ECOLI","UPS2-UPS1",0.117732909376748,0.151527576096736,0.776973488321274,6,0.466692409477883,0.888064277593942,NA,0.15,0.15
"161","sp|P06974|FLIM_ECOLI","UPS2-UPS1",0.0389521908163383,0.701785323216589,0.0555044249683127,5,0.957886243054382,0.991431477473673,NA,0.125,0
"162","sp|P06983|HEM3_ECOLI","UPS2-UPS1",0.199818856036598,0.18655405462757,1.07110433185443,6,0.325304603069032,0.888064277593942,NA,0.12037037037037,0.12037037037037
"163","sp|P06986|HIS8_ECOLI","UPS2-UPS1",0.25421216979603,0.334466959786593,0.760051665366977,6,0.476017672611604,0.890267594908293,NA,0.179347826086957,0.179347826086957
"164","sp|P06987|HIS7_ECOLI","UPS2-UPS1",0.228041850836588,0.335188747987626,0.68033862176366,6,0.521662364736624,0.893497976750763,NA,0.25,0.25
"165","sp|P06988|HISX_ECOLI","UPS2-UPS1",0.0118917047508172,0.137203531967716,0.086672001662576,6,0.93375231307983,0.984234475310817,NA,0.110294117647059,0.110294117647059
"166","sp|P06989|HIS2_ECOLI","UPS2-UPS1",0.148799337587533,0.197008086363131,0.755295583721684,6,0.47866181144081,0.890267594908293,NA,0.3125,0.3125
"167","sp|P06992|RSMA_ECOLI","UPS2-UPS1",0.181411331093468,0.179633426115202,1.00989740616051,6,0.351522461766899,0.888064277593942,NA,0.205357142857143,0.205357142857143
"168","sp|P06993|MALT_ECOLI","UPS2-UPS1",-0.0727016200895079,0.271366094841133,-0.26790974064785,6,0.797740928505899,0.954981782205088,NA,0.291666666666667,0.291666666666667
"169","sp|P06996|OMPC_ECOLI","UPS2-UPS1",0.0613145448534588,0.114522500015584,0.535393000022837,6,0.611631067044828,0.911055106418194,NA,0.0264423076923077,0.0264423076923077
"170","sp|P06999|PFKB_ECOLI","UPS2-UPS1",0.328143115203918,0.188256644167241,1.7430625976335,6,0.131950437275479,0.888064277593942,NA,0.055,0.055
"171","sp|P07000|PLDB_ECOLI","UPS2-UPS1",0.201439164820515,0.172047623153303,1.17083375595966,6,0.286056834039225,0.888064277593942,NA,0.175,0.175
"172","sp|P07001|PNTA_ECOLI","UPS2-UPS1",0.307264138011582,0.162932916155327,1.88583218948012,6,0.108275970379144,0.888064277593942,NA,0.120833333333333,0.120833333333333
"173","sp|P07003|POXB_ECOLI","UPS2-UPS1",0.213091180992094,0.134519366577396,1.58409295563767,6,0.164263397602149,0.888064277593942,NA,0.119318181818182,0.119318181818182
"174","sp|P07004|PROA_ECOLI","UPS2-UPS1",0.118887859844654,0.167094571313571,0.711500433018546,6,0.503484213429273,0.893497976750763,NA,0.12,0.12
"175","sp|P07012|RF2_ECOLI","UPS2-UPS1",0.177259190174065,0.199038995659937,0.890575183954993,6,0.40744683699681,0.888064277593942,NA,0.1375,0.1375
"176","sp|P07014|SDHB_ECOLI","UPS2-UPS1",0.00970551383397494,0.0846411030071362,0.114666674808771,6,0.912450354499009,0.983247931775093,NA,0.0512820512820513,0.0512820512820513
"177","sp|P07023|TYRA_ECOLI","UPS2-UPS1",0.104192503425567,0.16426715665797,0.634286886955209,6,0.54929734655156,0.895925713909886,NA,0.125,0.125
"178","sp|P07024|USHA_ECOLI","UPS2-UPS1",0.207456160547737,0.273263282072896,0.759180519878247,6,0.476501225995946,0.890267594908293,NA,0.121527777777778,0.121527777777778
"179","sp|P07102|PPA_ECOLI","UPS2-UPS1",0.122719133847283,0.213294087802771,0.575351783593548,6,0.585967160024623,0.899619399863258,NA,0.25,0.25
"180","sp|P07109|HISP_ECOLI","UPS2-UPS1",0.42209880710051,0.244470173536877,1.72658611475497,6,0.134990309187126,0.888064277593942,NA,0.2,0.2
"181","sp|P07117|PUTP_ECOLI","UPS2-UPS1",-0.133951276735454,0.161431067339419,-0.829773840581834,6,0.438426752283356,0.888064277593942,NA,0.2375,0.2375
"182","sp|P07118|SYV_ECOLI","UPS2-UPS1",0.168542495536595,0.214245151958499,0.786680557276941,6,0.461401266448244,0.888064277593942,NA,0.123161764705882,0.123161764705882
"183","sp|P07363|CHEA_ECOLI","UPS2-UPS1",0.248673780833281,0.420142227305411,0.591879998418998,5,0.579678115424161,0.898458518106023,NA,0.4375,0.3125
"184","sp|P07395|SYFB_ECOLI","UPS2-UPS1",0.188045615895106,0.0988181404056365,1.90294631252118,6,0.105736997323601,0.888064277593942,NA,0.134259259259259,0.134259259259259
"185","sp|P07604|TYRR_ECOLI","UPS2-UPS1",0.0733111608267059,0.162871793721594,0.450115757624803,6,0.668432934986251,0.916638400086839,NA,0.181034482758621,0.181034482758621
"186","sp|P07639|AROB_ECOLI","UPS2-UPS1",0.179294188828183,0.24681897040509,0.726419806929419,6,0.494932368206553,0.893497976750763,NA,0.104166666666667,0.104166666666667
"187","sp|P07648|RECC_ECOLI","UPS2-UPS1",-0.0751399573391045,0.191806143711113,-0.391749481457048,6,0.708778726459461,0.930597225491951,NA,0.321428571428571,0.321428571428571
"188","sp|P07649|TRUA_ECOLI","UPS2-UPS1",-0.74958417743413,0.280348527600724,-2.6737582103577,6,0.0368414478304113,0.888064277593942,NA,0.4375,0.4375
"189","sp|P07650|TYPH_ECOLI","UPS2-UPS1",0.0919865774235272,0.0900384852253489,1.02163621692771,6,0.346366009755734,0.888064277593942,NA,0.232142857142857,0.232142857142857
"190","sp|P07654|PSTA_ECOLI","UPS2-UPS1",-0.187750035503685,0.141730302794621,-1.3246993183649,6,0.233488099594194,0.888064277593942,NA,0.0625,0.0625
"191","sp|P07762|GLGB_ECOLI","UPS2-UPS1",0.120102697609234,0.279521582317458,0.429672358797793,6,0.682436023021919,0.920926333571428,NA,0.284090909090909,0.284090909090909
"192","sp|P07813|SYL_ECOLI","UPS2-UPS1",0.101805276208514,0.156553659007391,0.650289982706236,6,0.539591064401998,0.895409214897498,NA,0.111486486486487,0.111486486486486
"193","sp|P07862|DDLB_ECOLI","UPS2-UPS1",0.157972377171418,0.156797117602153,1.00749541565073,6,0.352585122667837,0.888064277593942,NA,0.125,0.125
"194","sp|P07913|TDH_ECOLI","UPS2-UPS1",0.312274229170244,0.251374074883032,1.24226903397078,6,0.260488031734847,0.888064277593942,NA,0.193548387096774,0.193548387096774
"195","sp|P08142|ILVB_ECOLI","UPS2-UPS1",0.354231180439501,0.232293208638575,1.52493128195861,6,0.178118735444331,0.888064277593942,NA,0.203125,0.203125
"196","sp|P08178|PUR5_ECOLI","UPS2-UPS1",0.205611801388448,0.111066149432201,1.85125533242656,6,0.113592307367771,0.888064277593942,NA,0.0892857142857143,0.0892857142857143
"197","sp|P08179|PUR3_ECOLI","UPS2-UPS1",-0.0341298254921256,0.350919564020001,-0.0972582579926504,6,0.925688794388572,0.983432810387541,NA,0.166666666666667,0.166666666666667
"198","sp|P08190|FIMG_ECOLI","UPS2-UPS1",0.371286694969935,0.274322201407811,1.35346936217523,6,0.224669189029175,0.888064277593942,NA,0.208333333333333,0.208333333333333
"199","sp|P08191|FIMH_ECOLI","UPS2-UPS1",0.38123795181841,0.270762686318305,1.40801510356649,6,0.208771410050079,0.888064277593942,NA,0.203125,0.203125
"200","sp|P08192|FOLC_ECOLI","UPS2-UPS1",0.271793934036685,0.184938157063681,1.46964768305275,6,0.192051205152389,0.888064277593942,NA,0.152777777777778,0.152777777777778
"201","sp|P08194|GLPT_ECOLI","UPS2-UPS1",0.0813317255284146,0.0651286403653533,1.24878586551426,6,0.25825750048564,0.888064277593942,NA,0.14,0.14
"202","sp|P08200|IDH_ECOLI","UPS2-UPS1",0.0429342069026078,0.0338730926785843,1.26750182836869,6,0.251944388558114,0.888064277593942,NA,0.0522388059701493,0.0522388059701493
"203","sp|P08201|NIRB_ECOLI","UPS2-UPS1",-0.202295879531606,0.428806232639395,-0.471765249974169,6,0.653761519982509,0.912838129874038,NA,0.34375,0.34375
"204","sp|P08202|ARAA_ECOLI","UPS2-UPS1",0.126016036167864,0.170097156034736,0.740847402187782,6,0.486756385246993,0.893497976750763,NA,0.166666666666667,0.166666666666667
"205","sp|P08204|ARAB_ECOLI","UPS2-UPS1",0.0835602024442891,0.218228889349563,0.382901652908295,6,0.714990596256228,0.931250433009921,NA,0.392857142857143,0.392857142857143
"206","sp|P08244|PYRF_ECOLI","UPS2-UPS1",0.0643690791713589,0.130528930162978,0.493140325987412,6,0.639440467283073,0.912838129874038,NA,0.139705882352941,0.139705882352941
"207","sp|P08312|SYFA_ECOLI","UPS2-UPS1",0.0501758514176149,0.0908250466563084,0.552445093779975,6,0.600601980216815,0.904478942624842,NA,0.0568181818181818,0.0568181818181818
"208","sp|P08337|MUTT_ECOLI","UPS2-UPS1",-0.115926860802651,0.1324347878417,-0.875350523015289,6,0.415046307066766,0.888064277593942,NA,0.25,0.25
"209","sp|P08368|CREB_ECOLI","UPS2-UPS1",0.045953248001903,0.307103011395645,0.149634638205162,6,0.885956015136764,0.974354985067737,NA,0.208333333333333,0.208333333333333
"210","sp|P08369|CRED_ECOLI","UPS2-UPS1",0.368784802065036,0.329636286576483,1.11876276090579,6,0.3060210295603,0.888064277593942,NA,0.3125,0.3125
"211","sp|P08373|MURB_ECOLI","UPS2-UPS1",0.183490329712966,0.163235731018959,1.12408189412681,6,0.303929215523918,0.888064277593942,NA,0.25,0.25
"212","sp|P08390|USG_ECOLI","UPS2-UPS1",0.294130953801937,0.23331044315231,1.26068490474695,6,0.254227936988711,0.888064277593942,NA,0.1640625,0.1640625
"213","sp|P08395|SPPA_ECOLI","UPS2-UPS1",0.323176357918362,0.407885135889313,0.792321978622093,6,0.458345781404719,0.888064277593942,NA,0.285714285714286,0.285714285714286
"214","sp|P08400|PHOR_ECOLI","UPS2-UPS1",0.249416501599967,0.312827478966106,0.797297291223545,6,0.455663013181137,0.888064277593942,NA,0.3,0.3
"215","sp|P08506|DACC_ECOLI","UPS2-UPS1",0.237845025579236,0.213539401641185,1.11382266575277,6,0.307974574756299,0.888064277593942,NA,0.104651162790698,0.104651162790698
"216","sp|P08622|DNAJ_ECOLI","UPS2-UPS1",0.00422476834497919,0.0837451052593714,0.0504479435770536,6,0.96140293605798,0.991431477473673,NA,0.0833333333333334,0.0833333333333333
"217","sp|P08660|AK3_ECOLI","UPS2-UPS1",0.515869450374297,0.30718127469882,1.6793648990489,6,0.144084562439494,0.888064277593942,NA,0.225,0.225
"218","sp|P08839|PT1_ECOLI","UPS2-UPS1",0.0692787212562076,0.217210755541919,0.318947011087753,6,0.7605781387655,0.945853714091102,NA,0.149509803921569,0.149509803921569
"219","sp|P08997|MASY_ECOLI","UPS2-UPS1",0.00128687032783872,0.147710246160482,0.00871212635067022,6,0.993331265878846,0.998491250996393,NA,0.200657894736842,0.200657894736842
"220","sp|P09029|PURK_ECOLI","UPS2-UPS1",0.0736168672944704,0.102990216857017,0.714794759551518,6,0.501587420783332,0.893497976750763,NA,0,0
"221","sp|P09030|EX3_ECOLI","UPS2-UPS1",0.049186610970684,0.147521216778955,0.333420588879667,6,0.750160245256854,0.944298317076457,NA,0.158653846153846,0.158653846153846
"222","sp|P09053|AVTA_ECOLI","UPS2-UPS1",0.0837926136850977,0.177889122381801,0.471038434296476,6,0.654251378437061,0.912838129874038,NA,0.258928571428571,0.258928571428571
"223","sp|P09099|XYLB_ECOLI","UPS2-UPS1",0.167875425061307,0.0965284120520264,1.73912966651545,6,0.13266992995737,0.888064277593942,NA,0.3,0.3
"224","sp|P09126|HEM4_ECOLI","UPS2-UPS1",0.467967608191597,0.257370271762225,1.81826597527136,6,0.118905627318544,0.888064277593942,NA,0.291666666666667,0.291666666666667
"225","sp|P09127|HEMX_ECOLI","UPS2-UPS1",0.224270465993171,0.265894003394306,0.843458156747484,6,0.431307525698416,0.888064277593942,NA,0.130434782608696,0.130434782608696
"226","sp|P09147|GALE_ECOLI","UPS2-UPS1",0.310191859414923,0.276764922273544,1.12077736176531,6,0.30522734716389,0.888064277593942,NA,0.101851851851852,0.101851851851852
"227","sp|P09148|GAL7_ECOLI","UPS2-UPS1",0.107607470566971,0.110903570916042,0.970279583228515,6,0.369379080678222,0.888064277593942,NA,0.139705882352941,0.139705882352941
"228","sp|P09152|NARG_ECOLI","UPS2-UPS1",-0.0793459876644682,0.164838035318401,-0.481357276014625,6,0.647314469389071,0.912838129874038,NA,0.284722222222222,0.284722222222222
"229","sp|P09155|RND_ECOLI","UPS2-UPS1",0.553428811084548,0.290809448386757,1.90306337759881,6,0.105719836264,0.888064277593942,NA,0.291666666666667,0.291666666666667
"230","sp|P09158|SPEE_ECOLI","UPS2-UPS1",0.094114710698129,0.240685934348153,0.391027049225035,6,0.709285019876398,0.930597225491951,NA,0.102272727272727,0.102272727272727
"231","sp|P09169|OMPT_ECOLI","UPS2-UPS1",0.239487420801562,0.272655463745424,0.87835181262008,6,0.413539849926623,0.888064277593942,NA,0.0798611111111112,0.0798611111111111
"232","sp|P09323|PTW3C_ECOLI","UPS2-UPS1",0.0889656285512499,0.0596852443185311,1.4905799509918,6,0.186660439834417,0.888064277593942,NA,0.0760869565217391,0.0760869565217391
"233","sp|P09373|PFLB_ECOLI","UPS2-UPS1",0.216507229212077,0.244425808424467,0.885778922478158,6,0.409829536369683,0.888064277593942,NA,0.123263888888889,0.123263888888889
"234","sp|P09394|GLPQ_ECOLI","UPS2-UPS1",0.165328269450512,0.113242959736748,1.45994302722964,6,0.194599218176275,0.888064277593942,NA,0.0784313725490197,0.0784313725490196
"235","sp|P09424|MTLD_ECOLI","UPS2-UPS1",0.102365584534835,0.199481987235519,0.513157032138329,6,0.626181966278178,0.912838129874038,NA,0.09765625,0.09765625
"236","sp|P09546|PUTA_ECOLI","UPS2-UPS1",0.172700454004972,0.184985613623962,0.933588567357657,6,0.38654578518224,0.888064277593942,NA,0.140432098765432,0.140432098765432
"237","sp|P09549|DEDD_ECOLI","UPS2-UPS1",-0.319420606137904,0.165812608987773,-1.92639515226166,6,0.102354514013244,0.888064277593942,NA,0.303571428571429,0.303571428571429
"238","sp|P09551|ARGT_ECOLI","UPS2-UPS1",0.0191092111124766,0.130040675087512,0.146947953781514,6,0.887986413950351,0.974354985067737,NA,0.0528846153846154,0.0528846153846154
"239","sp|P09831|GLTB_ECOLI","UPS2-UPS1",0.111923797283787,0.179210119879138,0.624539492296918,6,0.555262544985043,0.895925713909886,NA,0.2,0.2
"240","sp|P09833|MODC_ECOLI","UPS2-UPS1",0.209769988721955,0.258742600220157,0.81072845578373,6,0.448476682304007,0.888064277593942,NA,0.170454545454545,0.170454545454545
"241","sp|P09980|REP_ECOLI","UPS2-UPS1",-0.189101176758124,0.0970032941150103,-1.94943046505121,6,0.0991372121676855,0.888064277593942,NA,0.227272727272727,0.227272727272727
"242","sp|P09996|YIDB_ECOLI","UPS2-UPS1",0.128506219593821,0.50080428141447,0.256599682476493,6,0.806059776764963,0.955413918445164,NA,0.125,0.125
"243","sp|P0A698|UVRA_ECOLI","UPS2-UPS1",0.133604555487315,0.208154015768606,0.641854325961391,6,0.544693931643953,0.895925713909886,NA,0.1875,0.1875
"244","sp|P0A6A0|UBIB_ECOLI","UPS2-UPS1",0.109393403548713,0.146648393025908,0.745957056136218,6,0.483883040638228,0.890833973849397,NA,0.109375,0.109375
"245","sp|P0A6A3|ACKA_ECOLI","UPS2-UPS1",0.192160504299299,0.25277783817649,0.760195219982586,6,0.475938021340217,0.890267594908293,NA,0.133152173913043,0.133152173913043
"246","sp|P0A6A8|ACP_ECOLI","UPS2-UPS1",-0.0213130788892273,0.0743297985332925,-0.286736669677386,6,0.78395809193134,0.953303877918813,NA,0.0357142857142857,0.0357142857142857
"247","sp|P0A6B4|ALR1_ECOLI","UPS2-UPS1",0.102905601585324,0.292665412147467,0.351615180045506,6,0.737145735058435,0.938740546752165,NA,0.178571428571429,0.178571428571429
"248","sp|P0A6B7|ISCS_ECOLI","UPS2-UPS1",0.0178500536604068,0.073246612095231,0.243698010731189,6,0.815583309096523,0.957569158137671,NA,0.114130434782609,0.114130434782609
"249","sp|P0A6C1|END4_ECOLI","UPS2-UPS1",0.570920963443547,0.29994626639028,1.90341080192238,6,0.105668922252296,0.888064277593942,NA,0.270833333333333,0.270833333333333
"250","sp|P0A6C8|ARGB_ECOLI","UPS2-UPS1",-0.432391543409738,0.397221484752105,-1.08854017219029,2,0.39004862150922,0.888064277593942,NA,0.5,0
"251","sp|P0A6D0|ARGR_ECOLI","UPS2-UPS1",0.56296514432576,0.315891842628406,1.78214524199662,6,0.125004877906868,0.888064277593942,NA,0.15,0.15
"252","sp|P0A6D3|AROA_ECOLI","UPS2-UPS1",-0.0274388923704462,0.168644338426744,-0.162702718789253,6,0.876093948562171,0.974354985067737,NA,0.105769230769231,0.105769230769231
"253","sp|P0A6D7|AROK_ECOLI","UPS2-UPS1",0.206209123085355,0.119502697294764,1.72556040786863,6,0.135181789771997,0.888064277593942,NA,0.166666666666667,0.166666666666667
"254","sp|P0A6E1|AROL_ECOLI","UPS2-UPS1",0.192329406696386,0.310163342837417,0.620090707486351,6,0.557998389013162,0.895925713909886,NA,0.296875,0.296875
"255","sp|P0A6E4|ASSY_ECOLI","UPS2-UPS1",0.200536148946352,0.151165791372198,1.32659742079208,6,0.232896838735384,0.888064277593942,NA,0.118243243243243,0.118243243243243
"256","sp|P0A6E6|ATPE_ECOLI","UPS2-UPS1",0.431452052944023,0.178242180933601,2.42059455671016,6,0.0518211791987824,0.888064277593942,NA,0.109375,0.109375
"257","sp|P0A6E9|BIOD2_ECOLI","UPS2-UPS1",0.0164723085651104,0.28892905357557,0.0570116032336015,6,0.956387142984489,0.991431477473673,NA,0.15625,0.15625
"258","sp|P0A6F1|CARA_ECOLI","UPS2-UPS1",0.143253529014782,0.252303234895974,0.567783164071781,6,0.590779466630958,0.902097575927456,NA,0.154761904761905,0.154761904761905
"259","sp|P0A6F3|GLPK_ECOLI","UPS2-UPS1",0.112039429740512,0.0962095092605151,1.16453592375295,6,0.288411091987305,0.888064277593942,NA,0.0482673267326733,0.0482673267326733
"260","sp|P0A6F5|CH60_ECOLI","UPS2-UPS1",0.146447963377011,0.124112497651294,1.17996145552135,6,0.282673858205882,0.888064277593942,NA,0.0558510638297872,0.0558510638297872
"261","sp|P0A6F9|CH10_ECOLI","UPS2-UPS1",-0.244936473457105,0.166399875411832,-1.47197510124872,6,0.191444745386425,0.888064277593942,NA,0.0546875,0.0546875
"262","sp|P0A6G3|PNCC_ECOLI","UPS2-UPS1",0.245013330507611,0.185577866005953,1.32027237827895,6,0.234872320172092,0.888064277593942,NA,0.1875,0.1875
"263","sp|P0A6G7|CLPP_ECOLI","UPS2-UPS1",0.270098177544138,0.24548030068809,1.10028453112956,6,0.313381665261001,0.888064277593942,NA,0.0808823529411765,0.0808823529411765
"264","sp|P0A6H1|CLPX_ECOLI","UPS2-UPS1",0.171661861750374,0.16516131721418,1.03935875933808,6,0.338696772571266,0.888064277593942,NA,0.168269230769231,0.168269230769231
"265","sp|P0A6H5|HSLU_ECOLI","UPS2-UPS1",-0.0291757146118473,0.0665105614865645,-0.438662882401631,6,0.676260275249646,0.918594704306494,NA,0.128125,0.128125
"266","sp|P0A6H8|CLSA_ECOLI","UPS2-UPS1",0.175701323104467,0.335218707214655,0.524139373259852,6,0.618971630463445,0.912812968563194,NA,0.222222222222222,0.222222222222222
"267","sp|P0A6I0|KCY_ECOLI","UPS2-UPS1",0.121541379369525,0.216104387516745,0.562419767438116,6,0.594203544840064,0.903180739096349,NA,0.175,0.175
"268","sp|P0A6I3|COAA_ECOLI","UPS2-UPS1",-0.00233692495271289,0.139635208719298,-0.0167359290980164,6,0.987189920577427,0.997586367802273,NA,0.159090909090909,0.159090909090909
"269","sp|P0A6I6|COAD_ECOLI","UPS2-UPS1",0.114768062492702,0.111283454431131,1.03131290342652,6,0.34216132348754,0.888064277593942,NA,0.125,0.125
"270","sp|P0A6I9|COAE_ECOLI","UPS2-UPS1",0.16577455661894,0.253994384526057,0.65267016406,6,0.538156748543438,0.895409214897498,NA,0.275,0.275
"271","sp|P0A6J5|DADA_ECOLI","UPS2-UPS1",0.333204175910433,0.238145427619957,1.39916260093885,6,0.211279867433218,0.888064277593942,NA,0.121794871794872,0.121794871794872
"272","sp|P0A6J8|DDLA_ECOLI","UPS2-UPS1",0.144376482355072,0.207359063590799,0.69626318645026,6,0.512319646430245,0.893497976750763,NA,0.142857142857143,0.142857142857143
"273","sp|P0A6K1|DAPF_ECOLI","UPS2-UPS1",0.298129451850709,0.232719864480957,1.2810657677016,6,0.247454416965449,0.888064277593942,NA,0.234375,0.234375
"274","sp|P0A6K3|DEF_ECOLI","UPS2-UPS1",0.113963687291404,0.227073107801924,0.501881039082858,6,0.633632490679773,0.912838129874038,NA,0.175,0.175
