"","1_1","1_2","1_3","1_4","1_5","1_6","10_1","10_2","10_3","10_4","10_5","10_6","4_1","4_2","4_3","4_4","4_5","4_6"
"sp|O00443|P3C2A_HUMAN",51829527.026712,42749214.714469,37672933.8953298,38253164.8319507,38421457.7613735,36186362.06932,19081277.2307993,18703854.6913679,17206121.3853596,18958619.267984,23744321.3871811,17566904.2818216,28875726.1182383,32103891.3572554,29799563.639006,30361151.9766069,31086112.6470448,27933647.231481
"sp|O00499|BIN1_HUMAN",318380128.52113,558769363.95706,613984414.824229,632720238.00301,636561224.575357,425592180.158104,393650500.047488,379307744.726819,305610250.893442,419817630.830321,223246608.40946,370418619.677013,532233214.049371,439241234.119641,544286408.639004,467018856.629926,448351884.334135,543483036.626622
"sp|O00505|IMA4_HUMAN",13862670.0604174,550101969.200291,950675229.114483,952106416.970253,1005697842.23999,1001113867.15914,910020739.297701,614069118.699427,583685880.377933,899841405.553991,897428746.821095,915380726.461726,736338709.84765,739382204.700824,696520999.865309,986175510.146355,684659136.206901,167284238.947587
"sp|O00512|BCL9_HUMAN",107502956.383902,88134058.7363096,84401660.840206,82373556.2685858,66021671.0932836,74199672.8042882,41509283.3498888,47948950.8512976,43899677.1927149,44667018.1341163,44483967.5044229,43243665.014495,79991191.1127887,59758051.5897492,55960355.8083593,56626752.239298,62977068.7171728,59555916.5050725
"sp|O00566|MPP10_HUMAN",NA,NA,41270466.4619024,111132222.145199,97515067.4318179,105030785.647178,176146316.996903,176710654.464972,115880234.268725,129000629.382407,128111251.741494,113876682.746459,127673735.304425,137026200.843095,123021048.156099,145100385.018167,160996094.880068,167781727.534824
"sp|O00571|DDX3X_HUMAN",9374313.93564601,17272021.6652801,23727645.3303488,13950623.0363731,15348442.4466689,17934046.9978182,7405604.13586426,4753824.70744271,11340312.2670082,5336005.11514925,6740418.41145523,6220068.15633229,50521434.1722702,20761710.4414803,10711291.398726,8250742.80098032,9929409.97120633,14469586.3581864
"sp|O00592|PODXL_HUMAN",64697309.6641576,29200487.2579517,123417477.299482,861560145.791792,40288081.5943912,20510915.0471551,11786968.7109933,64260411.9119879,13329273.5733101,9812821.55813991,10997596.3528472,24939301.9686847,18934724.5208737,29269716.3855406,19328614.8533069,17670793.4267261,70359246.733554,104999801.249269
"sp|O00712|NFIB_HUMAN",16351192.3023266,19135422.9278804,23970025.0534933,21538611.7555901,38881824.5153278,19979007.6797817,NA,NA,34559782.6732768,38422085.0906964,NA,NA,25475216.9154069,36010695.5527665,31707102.1198485,35507104.3517961,39302330.8646376,39975741.949761
"sp|O14497|ARI1A_HUMAN",58957666.7869991,130932442.06187,117961937.061567,119225916.385924,105890062.956713,105627211.144094,64191939.0944004,68295293.1977125,62510526.3847821,95143640.3408691,63880527.5902721,61828831.9732865,99112637.8434472,97589269.0327428,88930173.1184848,95491010.6752552,89868192.5697088,84077636.7373259
"sp|O14523|C2C2L_HUMAN",24908172.4762246,16525880.6890659,40111017.0972607,24310388.6732339,26969943.5362377,17692332.3252777,19563429.3618,19470363.055789,18578710.2672848,12755028.3370024,16453811.7570006,18568895.4860211,16788139.7399669,16828920.3387456,17949604.1107942,19162865.867094,16357135.0465618,16085412.1420323
"sp|O14578|CTRO_HUMAN",53569654.9521427,64277682.5223462,62306646.1048953,63203732.8843657,65888806.6885988,62380888.7807539,39081159.0058727,46240158.2057312,36615439.3963686,38174835.6340961,39253100.4828123,38777992.7076449,50562081.709416,52831763.1396938,49894414.2089723,52241988.5718174,46626863.0722635,48592237.1359134
"sp|O14617|AP3D1_HUMAN",29985880.4003696,14304839.8736824,11000442.1765522,69841541.4084425,73153715.7931822,73834199.2289722,15822167.8410942,17852635.2075436,15851429.9664484,18209549.9146572,14459345.3306314,12531578.6659719,NA,23401105.5089729,14253790.2169704,9731317.15084451,NA,NA
"sp|O14646|CHD1_HUMAN",77563791.3175787,40025180.6120595,70504237.5252842,64976135.1704133,62576369.4572223,70309352.2610537,66921223.2009122,68020637.6524473,62112387.584374,63731224.6059544,66706762.244572,62165268.3908074,74994419.3605831,92624277.124689,68007651.089756,76950816.7024713,76838764.0820425,77296573.544925
"sp|O14647|CHD2_HUMAN",39956031.0403725,71258164.2303704,72220753.1977931,58176171.1209267,78533093.5410323,51247560.8613945,41352116.8143277,25131981.534441,41180196.0082219,31227447.5708679,43203577.7330468,41035438.4277312,41383822.1601542,36799394.9370782,35784996.8074618,37288615.49115,38265654.3882176,29551951.6084645
"sp|O14686|KMT2D_HUMAN",103045438.82257,135600599.91599,120009244.882528,112392836.61607,111578536.465865,117951636.423518,68302340.8425784,70847052.9754029,74481677.5633559,71100274.9897036,71580093.7905736,72071529.4224011,93847934.6375152,94872224.3607896,87389163.6606643,89566951.9200296,93784635.1147122,86834327.8950302
"sp|O14737|PDCD5_HUMAN",602386102.565318,554442450.104064,481088453.723164,263091350.134959,231424720.366561,264866147.294108,384453213.9617,355818978.947545,331665205.735899,351517716.188487,343354147.915518,337762447.4751,378845963.819127,396765581.9143,199538110.759217,208832767.734816,427441821.101463,444842385.638838
