"ProteinName","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12"
"sp|Q5JRX3|PREP_HUMAN",-41550000,-48450000,-34960000,-39165000,-51605000,-38630000,-46650000,-20333063.6380598,-33533063.6380598,-27133063.6380598,-41450000,-43400000
"sp|Q5JTH9|RRP12_HUMAN",-50050000,-57600000,-46410000,-43600000,-63155000,-44700000,-38100000,-34900000,-43800000,-41600000,-42500000,-45250000
"sp|Q5JTV8|TOIP1_HUMAN",-46450000,-47100000,-40310000,-4.3e+07,-50855000,-39800000,-64920000,-35530000,-39600000,-40900000,-46200000,-58050000
"sp|Q5JTZ9|SYAM_HUMAN",-52200000,-60212115.3127398,-45119809.1089503,-48550000,-63866921.8215424,-50827126.9263586,-59443159.2984282,-38230000,-48583005.2411377,-43999833.7458489,-51775000,-56986285.520256
"sp|Q5MIZ7|P4R3B_HUMAN",-56750000,-65800000,-48260000,-50900000,-71655000,-53700000,-62630000,NA,-52510000,NA,-55700000,-61150000
"sp|Q5QJE6|TDIF2_HUMAN",-37400000,-46150000,-25710000,-33500000,-49405000,-2450000.00000003,-36850000,-18350000,-29810000,-25675000,-27100000,-39500000
"sp|Q5R3I4|TTC38_HUMAN",78230000,82175314.158959,66580000,78768907.6465918,89821201.3633494,83168934.4105342,105517359.92849,48410992.2726057,63434833.1651113,62754415.4691678,72420142.0107185,91344183.9691577
"sp|Q5RKV6|EXOS6_HUMAN",-36650000,-40700000,-28510000,-32100000,-42705000,-28100000,-42406324.2574644,-28606324.2574644,-32806324.2574644,-32206324.2574644,-30650000,-43050000
"sp|Q5SRE5|NU188_HUMAN",-55445000,-64750000,-51823561.3466399,-50715000,-69155000,-55280000,-61545000,-39355000,-50385000,-46335000,-54455000,-60545000
"sp|Q5SY16|NOL9_HUMAN",NA,-71140000,-51180000,-54320000,-74055000,-55500000,-64550000,-41680000,-5.6e+07,-49080000,-58820000,-63810000
"sp|Q5T0F9|C2D1B_HUMAN",-58530000,-71690000,-49290000,-55210000,-73855000,-57180000,NA,NA,NA,NA,-57610000,-61680000
"sp|Q5T0N5|FBP1L_HUMAN",-54750000,-61300000,-46710000,-48900000,-61455000,-52800000,-61300000,-38440000,-47700000,-45650000,-52800000,-54750000
"sp|Q5T1M5|FKB15_HUMAN",-56850000,-71780000,-47540000,-54150000,-73255000,-56670000,-60600000,NA,NA,NA,-5.8e+07,-59950000
"sp|Q5T2W1|NHRF3_HUMAN",-37450000,-50200000,-28910000,-33400000,-51455000,-3.4e+07,NA,-13100000,-26600000,-22200000,NA,-34450000
"sp|Q5T447|HECD3_HUMAN",-61300000,-71370000,-54860000,-55430000,-75615000,-60730000,-66550000,-43260000,-56450000,-51150000,-61120000,-65320000
"sp|Q5T4S7|UBR4_HUMAN",-54798000,-64963712.7729732,-46735882.9672884,-48953120.2961252,-66023817.2030132,-52969783.8134374,-58524533.1670291,-37514809.5264935,-48914286.9232744,-43348997.3371976,-53606786.9232744,-56910395.5780035
"sp|Q5T653|RM02_HUMAN",-28750000,-24350000,-17060000,-26300000,-27105000,-22400000,-43721322.8642139,-22250000,-28200000,-25650000,-17650000,-34500000
"sp|Q5T6F2|UBAP2_HUMAN",-53250000,-66850000,-44710000,-50668991.1104362,-68955000,-51500000,-60205000,-33771008.8895638,-48250000,-39500000,-54650000,-57600000
"sp|Q5T6V5|QSPP_HUMAN",-11700000,-20100000,-12160000,-16350000,-11490519.1905734,-18800000,-3450000.00000001,-11100000,-16050000,-1e+07,-2.1e+07,-15300000
"sp|Q5T7N3|KANK4_HUMAN",-56450000,-68900000,-46510000,-53610000,-71555000,-57790000,-58300000,-34100000,-47700000,-41900000,-56200000,-57050000
"sp|Q5T8P6|RBM26_HUMAN",-53350000,-66700000,-43210000,-52100000,-67555000,-53700000,-5.5e+07,-32300000,NA,-39800000,-54100000,-56650000
"sp|Q5T9A4|ATD3B_HUMAN",-27300000,-21500000,-11160000,-19700000,-21405000,-23450000,-28193219.4555435,-18366780.5444565,-9100000,-5150000,-17600000,-10600000
"sp|Q5TA45|INT11_HUMAN",-44200000,-5.5e+07,-44860000,-41200000,-58055000,-44800000,-52050000,-36015260.8467179,-43515260.8467179,-42750000,-47150000,-53450000
"sp|Q5TAQ9|DCAF8_HUMAN",-53310000,NA,-47765000,-44537451.0209023,-66292451.0209023,-51137451.0209023,-58805000,-38945000,-49565000,-45885000,-52840000,-60040000
"sp|Q5TC12|ATPF1_HUMAN",-35950000,-38100000,-35410000,-32900000,-48355000,-37900000,-47300000,-30700000,-3.6e+07,-36500000,-33600000,-36150000
"sp|Q5TDH0|DDI2_HUMAN",60450000,45200000,NA,46400000,48145000,48400000,63100000,54800000,44400000,60300000,46800000,60650000
"sp|Q5TEU4|NDUF5_HUMAN",-51850000,-61100000,-49130000,-48800000,-66255000,-51600000,-49400000,-39010000,-48800000,-46690000,-52200000,-53850000
"sp|Q5TFE4|NT5D1_HUMAN",-16250000,-20200000,-14510000,-3600000,-23955000,-1e+07,-15400000,-19900000,-22100000,-21700000,-13800000,-26250000
"sp|Q5VTL8|PR38B_HUMAN",-54050000,-65500000,-50860000,-51800000,-65755000,-49700000,-61300000,-39860000,-53130000,-47740000,-53700000,-59850000
"sp|Q5VWZ2|LYPL1_HUMAN",-13400000,-11950000,-11110000,-3400000,-18105000,-4249999.99999999,-17683626.9809132,-15750000,-12816373.0190868,-17300000,-10050000,-23400000
"sp|Q5VYK3|ECM29_HUMAN",-46872596.1519004,-54584978.6954514,-41637534.535263,-42210306.9164464,-57533529.1564944,-46105481.7776051,-51778811.2795681,-31575215.1326393,-43738406.0612225,-39406801.969375,-45324346.0763306,-50622807.9476142
"sp|Q5VZE5|NAA35_HUMAN",-59500000,-67900000,-50230000,-53780000,NA,-57580000,-64130000,-41170000,-53440000,-47680000,-5.7e+07,-62870000
"sp|Q63HN8|RN213_HUMAN",-62260000,-74040000,-5.4e+07,-58540000,-78575000,-62650000,-66510000,-43428000,-56530000,-49910000,-63660000,-66070000
