"","sumIntensity_1","sumIntensity_2","sumIntensity_3","sumIntensity_4","sumIntensity_5","sumIntensity_6","sumIntensity_7","sumIntensity_8","sumIntensity_9","sumIntensity_10","sumIntensity_11","sumIntensity_12","sumIntensity_13","sumIntensity_14","sumIntensity_15","sumIntensity_16","sumIntensity_17","sumIntensity_18"
"sp|Q08287|NOP8_YEAST",-128754847.079802,-123014027.079801,-126601347.079801,-100282897.079801,-104092477.079801,-108221937.079802,63260196.6666667,63264336.6666667,63906426.6666667,66444720,63497270,63658126.6666667,149650720.184215,158724025.228188,158559518.40614,155440969.432999,111392681,151902055.2606
"sp|Q08357|S20A2_HUMAN",31888678.0057834,34977603.3333333,35085122.6570646,33696368.6727749,36662697.3771533,33986390,36253092.7547461,36556990.3052905,35564020.4009121,36326852.9137889,38294064.6666667,35163766,34733748.0378198,34940359.7839889,33125078.0378198,35229203.0378198,35966433.0378198,41184353.0378198
"sp|Q08379|GOGA2_HUMAN",16870197,18204895.5,17178370,19798248,17874801,11720199.9294285,17270721.1,18875550.5,19868857.5,20683662,21635840,20150639.5,18146082.45,25159995.6705716,26750815,NA,NA,23236895
"sp|Q08412|CUE5_YEAST",108702892.149651,114973976.403462,120495459.091322,122476634.978895,117184334.97335,117465956.352072,197996931.44591,186596417.71599,206487636.797377,209491827.816329,218313398.75,205355103.083091,312598817.268457,310514430.319793,313303976.163203,327852432.647651,328261204.705355,321483202.676122
"sp|Q08492|BUD21_YEAST",93220800,117598000,120223600,123127800,137014000,135609300,607084100,625596900,606061800,628304000,629647900,623037200,1569610000,1558412000,1551778000,36723660,1625703000,1763994000
"sp|Q08499|PDE4D_HUMAN",56490006.2541993,60074556.3277797,60288193.5180664,57404490.2541993,56168517.2541993,58722542.2,55625869.2,53575861.4,55551509.4820876,57512478.4,64424355.8,53928280.4,51603761.7349185,56398802.4438262,49882028.0654524,56181810.1299143,52277806.5254403,67805490
"sp|Q08548|ALE1_YEAST",41127850,56323645,52531236,74884890,60857254,53517020,210116780,253184970,225930662,429783200,242340030,236910152,608209100,765057180,788251610,762557210,469425060,772259900
"sp|Q08562|ULS1_YEAST",29547330,24705440,28654460,47108110,44258790,69160590,28893090,NA,29527930,43491630,NA,42090850,21949680,20751280,20519520,NA,20058710,23543490
"sp|Q08641|AB140_YEAST",NA,-39316940.061219,-33158690.1173241,-38637940.0612189,-31263580.1173242,-36884550.061219,26806589.8826759,18099514.8826759,23368369.8826758,28641879.8826759,31377571.0615855,36552654.8826758,105981698.350102,117577290.086715,81124910.0867147,123161222.266503,139568990.086715,145557495.086715
"sp|Q08723|RPN8_YEAST",-36182441.6159134,-35869879.6159134,-36144457.6159134,-36096324.6159134,-35394285.6159134,-35349837.6159134,-8835181.6159134,-6030001.61591339,20876077.9999999,-4357701.61591338,22188445,-4652391.61591338,50690043.5,50990987,48901667,48682819,50087629,44388529.5
"sp|Q08732|HRK1_YEAST",9238258,NA,9659829,9011565,19576632,18830754,29368790,17254818,25797410,9982421,32912280,15999872,91413370,59525450,37329570,40794430,24659830,51850290
"sp|Q08773|ISW2_YEAST",NA,NA,NA,NA,NA,NA,17619546.8474156,12655043.5,21739536.8474156,NA,20418436.8474156,32599766.8474156,34076515,35690365,31040045,32277955,36137459,32596060
"sp|Q08816|YO352_YEAST",NA,NA,NA,NA,NA,NA,NA,NA,NA,8328541,7802230,NA,21256410,23036040,21234980,21666970,19209640,22007990
"sp|Q08921|TCO89_YEAST",NA,NA,NA,NA,-25426397.7282162,NA,22668379,22563205,19317541.6408373,21384549.6776402,19032909.3278772,22399356.1969578,52184745.1666667,52584362.8151782,49249149.1055547,47888247.5908088,59044701.7673668,58496201.5034442
"sp|Q08926|UIP4_YEAST",NA,NA,NA,NA,NA,NA,3657038.31250001,6661531.3125,7267736.50000001,7167203.5,3606192.3125,6319111.3125,17305040.5,16654795.5,16476590,16219405.5,25342710,20764260
"sp|Q08945|SSRP1_HUMAN",191191523.555496,148538133.343854,184037548.949726,187486767.483871,185325003.910986,183344667.879227,216026508.885756,220856337.135756,233071022.385756,231621941.885756,235963889.4,238207046.2,270700481.802902,259432129.590426,271354997.85492,258455723.584877,281193257.645759,278288961.060248
"sp|Q08949|DDC1_YEAST",NA,NA,4984701,3874397,6177012,4088792,4045213,2784343,3377260,2951521,3365704,5060360,6678619,7253448,5409764,NA,NA,NA
