ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
TM163_HUMAN,PXD010154-V133,lung,3.141398103546709,1.6316961228380733e-05,5.212639281585314,1631.6961228380733
RHG44_HUMAN,PXD010154-V133,lung,3.1412126956396658,1.631599818787108e-05,5.212613648410341,1631.599818787108
HLTF_HUMAN,PXD010154-V133,lung,3.1380843464810515,1.62997490051036e-05,5.212180916886304,1629.97490051036
RPA49_HUMAN,PXD010154-V133,lung,3.13527279635668,1.6285145330924508e-05,5.211791638623147,1628.5145330924508
CL16A_HUMAN,PXD010154-V133,lung,3.134244013811965,1.627980165771238e-05,5.2116491094299775,1627.9801657712378
ANGL3_HUMAN,PXD010154-V133,lung,3.134019592511207,1.6278635974935925e-05,5.211618011525134,1627.8635974935924
FXL20_HUMAN,PXD010154-V133,lung,3.1337700435611033,1.6277339774833547e-05,5.211583429084324,1627.7339774833547
EGFL8_HUMAN,PXD010154-V299,lung,3.1333876360569044,1.907477568139144e-05,5.280459439370996,1907.477568139144
CEND_HUMAN,PXD010154-V133,lung,3.133366381747628,1.6275243086052707e-05,5.2115274838849555,1627.5243086052708
CRBG3_HUMAN,PXD010154-V299,lung,3.13175123138175,1.906481392251317e-05,5.280232570804543,1906.4813922513172
ANR27_HUMAN,PXD010154-V133,lung,3.131662618609591,1.6266393447723105e-05,5.211291272704602,1626.6393447723106
MRCKG_HUMAN,PXD010154-V299,lung,3.131607811016055,1.9063940838292023e-05,5.280212681581204,1906.3940838292024
MIB1_HUMAN,PXD010154-V133,lung,3.1309050833159726,1.6262458679315003e-05,5.211186206088119,1626.2458679315002
LMBR1_HUMAN,PXD010154-V133,lung,3.1308965919209855,1.6262414573551196e-05,5.211185028227121,1626.2414573551196
ARID2_HUMAN,PXD010154-V133,lung,3.1302706322630987,1.6259163231590833e-05,5.211098191119442,1625.9163231590833
FIG4_HUMAN,PXD010154-V299,lung,3.1277801782514825,1.9040639783697053e-05,5.279681537003345,1904.0639783697054
