ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
DLGP1_HUMAN,PXD010154-V233,ovary,1.8201348034353253,9.656250917650292e-06,4.9848085423766895,965.6250917650292
PSD2_HUMAN,PXD010154-V233,ovary,1.817359761549809,9.641528656033756e-06,4.984145896376696,964.1528656033755
KNTC1_HUMAN,PXD010154-V233,ovary,1.8128019508393733,9.61734837896194e-06,4.983055348220421,961.7348378961941
ARMX5_HUMAN,PXD010154-V233,ovary,1.812466297706875,9.615567658730352e-06,4.982974928072889,961.5567658730351
TTC31_HUMAN,PXD010154-V233,ovary,1.8123283438989344,9.614835780749662e-06,4.9829418709849715,961.4835780749662
CNDD3_HUMAN,PXD010154-V233,ovary,1.8104594280231698,9.604920734563906e-06,4.982493785159862,960.4920734563906
BCL9_HUMAN,PXD010154-V233,ovary,1.8102930397960708,9.604038005181677e-06,4.982453869982244,960.4038005181677
PITM3_HUMAN,PXD010154-V233,ovary,1.8054782083138576,9.578494171378431e-06,4.981297239301543,957.8494171378431
PRIC3_HUMAN,PXD010154-V233,ovary,1.8045939312665662,9.573802869924689e-06,4.981084480866285,957.3802869924689
SNX25_HUMAN,PXD010154-V233,ovary,1.8025754974108195,9.563094595056814e-06,4.980598451698839,956.3094595056814
BCL9L_HUMAN,PXD010154-V233,ovary,1.8018049479736442,9.559006645803948e-06,4.9804127635459,955.9006645803947
P73_HUMAN,PXD010154-V233,ovary,1.8015806822263138,9.557816862319577e-06,4.980358704731958,955.7816862319577
ZN644_HUMAN,PXD010154-V233,ovary,1.8008742525576078,9.554069083790304e-06,4.980188377265573,955.4069083790304
ALPK3_HUMAN,PXD010154-V233,ovary,1.8000902938452004,9.549909995121818e-06,4.979999278515041,954.9909995121817
MY18B_HUMAN,PXD010154-V233,ovary,1.7996429838124388,9.5475369083009e-06,4.979891345918404,954.75369083009
KASH5_HUMAN,PXD010154-V233,ovary,1.7972864323649773,9.535034838655238e-06,4.979322284189375,953.5034838655238
DOCK3_HUMAN,PXD010154-V233,ovary,1.7962927900106893,9.52976332806311e-06,4.9790821150567375,952.976332806311
DMRTA_HUMAN,PXD010154-V233,ovary,1.7956659514996147,9.52643779968117e-06,4.978930536194753,952.643779968117
ABCAC_HUMAN,PXD010154-V233,ovary,1.7950746922027063,9.523301027548927e-06,4.97878751241341,952.3301027548927
PHLP1_HUMAN,PXD010154-V233,ovary,1.7923182796445978,9.508677598974613e-06,4.978120122468227,950.8677598974614
CFLAR_HUMAN,PXD010154-V233,ovary,1.7908987171427757,9.501146480023968e-06,4.977776013700009,950.1146480023968
PTK6_HUMAN,PXD010154-V233,ovary,1.7905378649712436,9.499232072857029e-06,4.977688497920339,949.9232072857029
KDM1B_HUMAN,PXD010154-V233,ovary,1.790259993620088,9.497757898809854e-06,4.9776210950679625,949.7757898809854
PRDM2_HUMAN,PXD010154-V233,ovary,1.78829285208353,9.487321741975927e-06,4.9771436289874895,948.7321741975927
ZN615_HUMAN,PXD010154-V233,ovary,1.7881134404445753,9.486369920275676e-06,4.977100055926445,948.6369920275675
